Block,TestName,PValue,Pass
2,nist::non_overlapping_template,0.872412423525,PASS
2,nist::non_overlapping_template,0.232562393167,PASS
2,nist::non_overlapping_template,0.689781509071,PASS
2,nist::serial_delta1,0.899528800815,PASS
2,nist::serial_delta2,0.736247782134,PASS
2,maurer::universal_l06,0.398951082760,PASS
2,maurer::universal_l07,0.497630763959,PASS
2,maurer::universal_l08,0.132660307903,PASS
2,maurer::universal_l09,0.976079982622,PASS
2,maurer::universal_l10,0.434086306385,PASS
2,maurer::universal_l11,0.350117672058,PASS
2,maurer::universal_l12,0.560623797387,PASS
2,maurer::universal_l13,0.695640199013,PASS
2,maurer::universal_l14,0.100507985509,PASS
2,maurer::universal_l15,0.908261355544,PASS
2,maurer::universal_l16,0.460051779813,PASS
2,nist::random_excursions,0.270122489656,PASS
2,nist::random_excursions,0.897899750476,PASS
2,nist::random_excursions,0.843629231413,PASS
2,nist::random_excursions,0.791422276212,PASS
2,nist::random_excursions,0.653801708867,PASS
2,nist::random_excursions,0.992815291228,PASS
2,nist::random_excursions,0.396667960016,PASS
2,nist::random_excursions,0.209320348562,PASS
2,nist::random_excursions_variant,0.299508009925,PASS
2,nist::random_excursions_variant,0.320202290008,PASS
2,nist::random_excursions_variant,0.291196971571,PASS
2,nist::random_excursions_variant,0.226388838780,PASS
2,nist::random_excursions_variant,0.262268138764,PASS
2,nist::random_excursions_variant,0.294574658553,PASS
2,nist::random_excursions_variant,0.606874107994,PASS
2,nist::random_excursions_variant,0.844708749040,PASS
2,nist::random_excursions_variant,0.392254821182,PASS
2,nist::random_excursions_variant,0.941206934369,PASS
2,nist::random_excursions_variant,0.517478909203,PASS
2,nist::random_excursions_variant,0.387497687563,PASS
2,nist::random_excursions_variant,0.547092689442,PASS
2,nist::random_excursions_variant,0.992154087730,PASS
2,nist::random_excursions_variant,0.803315493693,PASS
2,nist::random_excursions_variant,0.879683880778,PASS
2,nist::random_excursions_variant,0.996961370516,PASS
2,nist::random_excursions_variant,0.863655930292,PASS
3,nist::frequency,0.125346130775,PASS
3,nist::block_frequency,0.239400758340,PASS
3,nist::runs,0.441338809221,PASS
3,nist::longest_run,0.467295558157,PASS
3,nist::matrix_rank,0.440822677789,PASS
3,nist::spectral,0.959618206798,PASS
3,nist::overlapping_template,0.997381275839,PASS
3,nist::universal,0.859625053188,PASS
3,nist::linear_complexity,0.155473703348,PASS
3,nist::approximate_entropy,0.743364026957,PASS
3,nist::cumulative_sums_forward,0.053844050310,PASS
3,nist::cumulative_sums_backward,0.247570298836,PASS
3,nist::non_overlapping_template,0.177102033822,PASS
3,nist::non_overlapping_template,0.934724436236,PASS
3,nist::non_overlapping_template,0.081447965401,PASS
3,nist::non_overlapping_template,0.387698125115,PASS
3,nist::non_overlapping_template,0.366140025563,PASS
3,nist::non_overlapping_template,0.578348981279,PASS
3,nist::non_overlapping_template,0.404798507943,PASS
3,nist::non_overlapping_template,0.917197938967,PASS
3,nist::non_overlapping_template,0.724452606858,PASS
3,nist::non_overlapping_template,0.134714400825,PASS
3,nist::non_overlapping_template,0.847582993654,PASS
3,nist::non_overlapping_template,0.569705774004,PASS
3,nist::non_overlapping_template,0.486111485654,PASS
3,nist::non_overlapping_template,0.111268242711,PASS
3,nist::non_overlapping_template,0.881275788710,PASS
3,nist::non_overlapping_template,0.486218572105,PASS
3,nist::non_overlapping_template,0.526710480169,PASS
3,nist::non_overlapping_template,0.548649704948,PASS
3,nist::non_overlapping_template,0.619163111371,PASS
3,nist::non_overlapping_template,0.297897977768,PASS
3,nist::non_overlapping_template,0.757741383098,PASS
3,nist::non_overlapping_template,0.277017067063,PASS
3,nist::non_overlapping_template,0.998831823104,PASS
3,nist::non_overlapping_template,0.633688089786,PASS
3,nist::non_overlapping_template,0.600593915579,PASS
3,nist::non_overlapping_template,0.444791585594,PASS
3,nist::non_overlapping_template,0.699960489542,PASS
3,nist::non_overlapping_template,0.358336753797,PASS
3,nist::non_overlapping_template,0.361032546370,PASS
3,nist::non_overlapping_template,0.010093838131,PASS
3,nist::non_overlapping_template,0.707165680946,PASS
3,nist::non_overlapping_template,0.076642828195,PASS
3,nist::non_overlapping_template,0.592703350985,PASS
3,nist::non_overlapping_template,0.544426613211,PASS
3,nist::non_overlapping_template,0.838457062962,PASS
3,nist::non_overlapping_template,0.952073940048,PASS
3,nist::non_overlapping_template,0.580001708281,PASS
3,nist::non_overlapping_template,0.794526400223,PASS
